contrast_id,scenario_id,role,model,call_index,logical_step,call_kind,input_uncached_tokens,cache_read_tokens,cache_write_tokens,full_input_tokens,output_tokens,long_context_threshold_tokens,pricing_tier,input_rate_per_million,cache_read_rate_per_million,cache_write_rate_per_million,output_rate_per_million,input_uncached_cost_usd,cache_read_cost_usd,cache_write_cost_usd,output_cost_usd,provider_cost_usd,ai_credits,compaction_event,discarded_context_tokens,note
long-cap-200k-uncached,long-cap-200k-uncached-terra-comparison,comparison,terra,37,34,main_model_call,0,140000,20000,160000,1000,272000,short,2.0,0.2,2.5,12.0,0.0,0.028,0.05,0.012,0.09,9.0,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-terra-comparison,comparison,terra,38,35,main_model_call,0,160000,20000,180000,1000,272000,short,2.0,0.2,2.5,12.0,0.0,0.032,0.05,0.012,0.094,9.4,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-terra-comparison,comparison,terra,39,36,main_model_call,0,180000,20000,200000,1000,272000,short,2.0,0.2,2.5,12.0,0.0,0.036,0.05,0.012,0.098,9.8,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-terra-comparison,comparison,terra,40,36,compaction,200000,0,0,200000,20000,272000,short,2.0,0.2,2.5,12.0,0.4,0.0,0.0,0.24,0.64,64.0,True,180000,compact before main step 37; input mode=uncached
long-cap-200k-uncached,long-cap-200k-uncached-terra-comparison,comparison,terra,41,37,main_model_call,0,0,40000,40000,1000,272000,short,2.0,0.2,2.5,12.0,0.0,0.0,0.1,0.012,0.112,11.2,False,0,cold prompt written after start or compaction
long-cap-200k-uncached,long-cap-200k-uncached-terra-comparison,comparison,terra,42,38,main_model_call,0,40000,20000,60000,1000,272000,short,2.0,0.2,2.5,12.0,0.0,0.008,0.05,0.012,0.07,7.0,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-terra-comparison,comparison,terra,43,39,main_model_call,0,60000,20000,80000,1000,272000,short,2.0,0.2,2.5,12.0,0.0,0.012,0.05,0.012,0.074,7.4,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,1,1,main_model_call,0,0,40000,40000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.0,0.2,0.02,0.22,22.0,False,0,cold prompt written after start or compaction
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,2,2,main_model_call,0,40000,20000,60000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.016,0.1,0.02,0.136,13.6,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,3,3,main_model_call,0,60000,20000,80000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.024,0.1,0.02,0.144,14.4,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,4,4,main_model_call,0,80000,20000,100000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.032,0.1,0.02,0.152,15.2,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,5,5,main_model_call,0,100000,20000,120000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.04,0.1,0.02,0.16,16.0,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,6,6,main_model_call,0,120000,20000,140000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.048,0.1,0.02,0.168,16.8,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,7,7,main_model_call,0,140000,20000,160000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.056,0.1,0.02,0.176,17.6,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,8,8,main_model_call,0,160000,20000,180000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.064,0.1,0.02,0.184,18.4,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,9,9,main_model_call,0,180000,20000,200000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.072,0.1,0.02,0.192,19.2,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,10,10,main_model_call,0,200000,20000,220000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.08,0.1,0.02,0.2,20.0,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,11,11,main_model_call,0,220000,20000,240000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.088,0.1,0.02,0.208,20.8,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,12,12,main_model_call,0,240000,20000,260000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.096,0.1,0.02,0.216,21.6,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,13,13,main_model_call,0,260000,20000,280000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.208,0.2,0.03,0.438,43.8,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,14,14,main_model_call,0,280000,20000,300000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.224,0.2,0.03,0.454,45.4,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,15,15,main_model_call,0,300000,20000,320000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.24,0.2,0.03,0.47,47.0,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,16,16,main_model_call,0,320000,20000,340000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.256,0.2,0.03,0.486,48.6,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,17,17,main_model_call,0,340000,20000,360000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.272,0.2,0.03,0.502,50.2,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,18,18,main_model_call,0,360000,20000,380000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.288,0.2,0.03,0.518,51.8,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,19,19,main_model_call,0,380000,20000,400000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.304,0.2,0.03,0.534,53.4,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,20,20,main_model_call,0,400000,20000,420000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.32,0.2,0.03,0.55,55.0,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,21,21,main_model_call,0,420000,20000,440000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.336,0.2,0.03,0.566,56.6,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,22,22,main_model_call,0,440000,20000,460000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.352,0.2,0.03,0.582,58.2,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,23,23,main_model_call,0,460000,20000,480000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.368,0.2,0.03,0.598,59.8,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,24,24,main_model_call,0,480000,20000,500000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.384,0.2,0.03,0.614,61.4,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,25,25,main_model_call,0,500000,20000,520000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.4,0.2,0.03,0.63,63.0,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,26,26,main_model_call,0,520000,20000,540000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.416,0.2,0.03,0.646,64.6,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,27,27,main_model_call,0,540000,20000,560000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.432,0.2,0.03,0.662,66.2,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,28,28,main_model_call,0,560000,20000,580000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.448,0.2,0.03,0.678,67.8,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,29,29,main_model_call,0,580000,20000,600000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.464,0.2,0.03,0.694,69.4,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,30,30,main_model_call,0,600000,20000,620000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.48,0.2,0.03,0.71,71.0,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,31,31,main_model_call,0,620000,20000,640000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.496,0.2,0.03,0.726,72.6,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,32,32,main_model_call,0,640000,20000,660000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.512,0.2,0.03,0.742,74.2,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,33,33,main_model_call,0,660000,20000,680000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.528,0.2,0.03,0.758,75.8,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,34,34,main_model_call,0,680000,20000,700000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.544,0.2,0.03,0.774,77.4,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,35,35,main_model_call,0,700000,20000,720000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.56,0.2,0.03,0.79,79.0,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,36,36,main_model_call,0,720000,20000,740000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.576,0.2,0.03,0.806,80.6,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,37,37,main_model_call,0,740000,20000,760000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.592,0.2,0.03,0.822,82.2,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,38,38,main_model_call,0,760000,20000,780000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.608,0.2,0.03,0.838,83.8,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-baseline,baseline,sol,39,39,main_model_call,0,780000,20000,800000,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.624,0.2,0.03,0.854,85.4,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,1,1,main_model_call,0,0,40000,40000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.0,0.2,0.02,0.22,22.0,False,0,cold prompt written after start or compaction
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,2,2,main_model_call,0,40000,20000,60000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.016,0.1,0.02,0.136,13.6,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,3,3,main_model_call,0,60000,20000,80000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.024,0.1,0.02,0.144,14.4,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,4,4,main_model_call,0,80000,20000,100000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.032,0.1,0.02,0.152,15.2,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,5,5,main_model_call,0,100000,20000,120000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.04,0.1,0.02,0.16,16.0,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,6,6,main_model_call,0,120000,20000,140000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.048,0.1,0.02,0.168,16.8,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,7,7,main_model_call,0,140000,20000,160000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.056,0.1,0.02,0.176,17.6,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,8,8,main_model_call,0,160000,20000,180000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.064,0.1,0.02,0.184,18.4,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,9,9,main_model_call,0,180000,20000,200000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.072,0.1,0.02,0.192,19.2,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,10,9,compaction,200000,0,0,200000,20000,272000,short,4.0,0.4,5.0,20.0,0.8,0.0,0.0,0.4,1.2,120.0,True,180000,compact before main step 10; input mode=uncached
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,11,10,main_model_call,0,0,40000,40000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.0,0.2,0.02,0.22,22.0,False,0,cold prompt written after start or compaction
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,12,11,main_model_call,0,40000,20000,60000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.016,0.1,0.02,0.136,13.6,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,13,12,main_model_call,0,60000,20000,80000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.024,0.1,0.02,0.144,14.4,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,14,13,main_model_call,0,80000,20000,100000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.032,0.1,0.02,0.152,15.2,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,15,14,main_model_call,0,100000,20000,120000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.04,0.1,0.02,0.16,16.0,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,16,15,main_model_call,0,120000,20000,140000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.048,0.1,0.02,0.168,16.8,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,17,16,main_model_call,0,140000,20000,160000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.056,0.1,0.02,0.176,17.6,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,18,17,main_model_call,0,160000,20000,180000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.064,0.1,0.02,0.184,18.4,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,19,18,main_model_call,0,180000,20000,200000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.072,0.1,0.02,0.192,19.2,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,20,18,compaction,200000,0,0,200000,20000,272000,short,4.0,0.4,5.0,20.0,0.8,0.0,0.0,0.4,1.2,120.0,True,180000,compact before main step 19; input mode=uncached
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,21,19,main_model_call,0,0,40000,40000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.0,0.2,0.02,0.22,22.0,False,0,cold prompt written after start or compaction
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,22,20,main_model_call,0,40000,20000,60000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.016,0.1,0.02,0.136,13.6,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,23,21,main_model_call,0,60000,20000,80000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.024,0.1,0.02,0.144,14.4,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,24,22,main_model_call,0,80000,20000,100000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.032,0.1,0.02,0.152,15.2,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,25,23,main_model_call,0,100000,20000,120000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.04,0.1,0.02,0.16,16.0,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,26,24,main_model_call,0,120000,20000,140000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.048,0.1,0.02,0.168,16.8,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,27,25,main_model_call,0,140000,20000,160000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.056,0.1,0.02,0.176,17.6,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,28,26,main_model_call,0,160000,20000,180000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.064,0.1,0.02,0.184,18.4,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,29,27,main_model_call,0,180000,20000,200000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.072,0.1,0.02,0.192,19.2,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,30,27,compaction,200000,0,0,200000,20000,272000,short,4.0,0.4,5.0,20.0,0.8,0.0,0.0,0.4,1.2,120.0,True,180000,compact before main step 28; input mode=uncached
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,31,28,main_model_call,0,0,40000,40000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.0,0.2,0.02,0.22,22.0,False,0,cold prompt written after start or compaction
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,32,29,main_model_call,0,40000,20000,60000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.016,0.1,0.02,0.136,13.6,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,33,30,main_model_call,0,60000,20000,80000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.024,0.1,0.02,0.144,14.4,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,34,31,main_model_call,0,80000,20000,100000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.032,0.1,0.02,0.152,15.2,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,35,32,main_model_call,0,100000,20000,120000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.04,0.1,0.02,0.16,16.0,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,36,33,main_model_call,0,120000,20000,140000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.048,0.1,0.02,0.168,16.8,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,37,34,main_model_call,0,140000,20000,160000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.056,0.1,0.02,0.176,17.6,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,38,35,main_model_call,0,160000,20000,180000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.064,0.1,0.02,0.184,18.4,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,39,36,main_model_call,0,180000,20000,200000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.072,0.1,0.02,0.192,19.2,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,40,36,compaction,200000,0,0,200000,20000,272000,short,4.0,0.4,5.0,20.0,0.8,0.0,0.0,0.4,1.2,120.0,True,180000,compact before main step 37; input mode=uncached
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,41,37,main_model_call,0,0,40000,40000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.0,0.2,0.02,0.22,22.0,False,0,cold prompt written after start or compaction
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,42,38,main_model_call,0,40000,20000,60000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.016,0.1,0.02,0.136,13.6,False,0,prior prompt read; new turn appended
long-cap-200k-uncached,long-cap-200k-uncached-sol-comparison,comparison,sol,43,39,main_model_call,0,60000,20000,80000,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.024,0.1,0.02,0.144,14.4,False,0,prior prompt read; new turn appended
long-cap-pricing-threshold-uncached,long-cap-pricing-threshold-uncached-luna-baseline,baseline,luna,1,1,main_model_call,0,0,40000,40000,1000,200000,short,0.2,0.02,0.25,1.2,0.0,0.0,0.01,0.0012,0.0112,1.12,False,0,cold prompt written after start or compaction
long-cap-pricing-threshold-uncached,long-cap-pricing-threshold-uncached-luna-baseline,baseline,luna,2,2,main_model_call,0,40000,20000,60000,1000,200000,short,0.2,0.02,0.25,1.2,0.0,0.0008,0.005,0.0012,0.007,0.7,False,0,prior prompt read; new turn appended
long-cap-pricing-threshold-uncached,long-cap-pricing-threshold-uncached-luna-baseline,baseline,luna,3,3,main_model_call,0,60000,20000,80000,1000,200000,short,0.2,0.02,0.25,1.2,0.0,0.0012,0.005,0.0012,0.0074,0.74,False,0,prior prompt read; new turn appended
long-cap-pricing-threshold-uncached,long-cap-pricing-threshold-uncached-luna-baseline,baseline,luna,4,4,main_model_call,0,80000,20000,100000,1000,200000,short,0.2,0.02,0.25,1.2,0.0,0.0016,0.005,0.0012,0.0078,0.78,False,0,prior prompt read; new turn appended
long-cap-pricing-threshold-uncached,long-cap-pricing-threshold-uncached-luna-baseline,baseline,luna,5,5,main_model_call,0,100000,20000,120000,1000,200000,short,0.2,0.02,0.25,1.2,0.0,0.002,0.005,0.0012,0.0082,0.82,False,0,prior prompt read; new turn appended
long-cap-pricing-threshold-uncached,long-cap-pricing-threshold-uncached-luna-baseline,baseline,luna,6,6,main_model_call,0,120000,20000,140000,1000,200000,short,0.2,0.02,0.25,1.2,0.0,0.0024,0.005,0.0012,0.0086,0.86,False,0,prior prompt read; new turn appended
long-cap-pricing-threshold-uncached,long-cap-pricing-threshold-uncached-luna-baseline,baseline,luna,7,7,main_model_call,0,140000,20000,160000,1000,200000,short,0.2,0.02,0.25,1.2,0.0,0.0028,0.005,0.0012,0.009,0.9,False,0,prior prompt read; new turn appended
long-cap-pricing-threshold-uncached,long-cap-pricing-threshold-uncached-luna-baseline,baseline,luna,8,8,main_model_call,0,160000,20000,180000,1000,200000,short,0.2,0.02,0.25,1.2,0.0,0.0032,0.005,0.0012,0.0094,0.94,False,0,prior prompt read; new turn appended
long-cap-pricing-threshold-uncached,long-cap-pricing-threshold-uncached-luna-baseline,baseline,luna,9,9,main_model_call,0,180000,20000,200000,1000,200000,short,0.2,0.02,0.25,1.2,0.0,0.0036,0.005,0.0012,0.0098,0.98,False,0,prior prompt read; new turn appended
long-cap-pricing-threshold-uncached,long-cap-pricing-threshold-uncached-luna-baseline,baseline,luna,10,10,main_model_call,0,200000,20000,220000,1000,200000,long,0.4,0.04,0.5,1.8,0.0,0.008,0.01,0.0018,0.0198,1.98,False,0,prior prompt read; new turn appended
long-cap-pricing-threshold-uncached,long-cap-pricing-threshold-uncached-luna-baseline,baseline,luna,11,11,main_model_call,0,220000,20000,240000,1000,200000,long,0.4,0.04,0.5,1.8,0.0,0.0088,0.01,0.0018,0.0206,2.06,False,0,prior prompt read; new turn appended
long-cap-pricing-threshold-uncached,long-cap-pricing-threshold-uncached-luna-baseline,baseline,luna,12,12,main_model_call,0,240000,20000,260000,1000,200000,long,0.4,0.04,0.5,1.8,0.0,0.0096,0.01,0.0018,0.0214,2.14,False,0,prior prompt read; new turn appended
long-cap-pricing-threshold-uncached,long-cap-pricing-threshold-uncached-luna-baseline,baseline,luna,13,13,main_model_call,0,260000,20000,280000,1000,200000,long,0.4,0.04,0.5,1.8,0.0,0.0104,0.01,0.0018,0.0222,2.22,False,0,prior prompt read; new turn appended
long-cap-pricing-threshold-uncached,long-cap-pricing-threshold-uncached-luna-baseline,baseline,luna,14,14,main_model_call,0,280000,20000,300000,1000,200000,long,0.4,0.04,0.5,1.8,0.0,0.0112,0.01,0.0018,0.023,2.3,False,0,prior prompt read; new turn appended
long-cap-pricing-threshold-uncached,long-cap-pricing-threshold-uncached-luna-baseline,baseline,luna,15,15,main_model_call,0,300000,20000,320000,1000,200000,long,0.4,0.04,0.5,1.8,0.0,0.012,0.01,0.0018,0.0238,2.38,False,0,prior prompt read; new turn appended
long-cap-pricing-threshold-uncached,long-cap-pricing-threshold-uncached-luna-baseline,baseline,luna,16,16,main_model_call,0,320000,20000,340000,1000,200000,long,0.4,0.04,0.5,1.8,0.0,0.0128,0.01,0.0018,0.0246,2.46,False,0,prior prompt read; new turn appended
long-cap-pricing-threshold-uncached,long-cap-pricing-threshold-uncached-luna-baseline,baseline,luna,17,17,main_model_call,0,340000,20000,360000,1000,200000,long,0.4,0.04,0.5,1.8,0.0,0.0136,0.01,0.0018,0.0254,2.54,False,0,prior prompt read; new turn appended
long-cap-pricing-threshold-uncached,long-cap-pricing-threshold-uncached-luna-baseline,baseline,luna,18,18,main_model_call,0,360000,20000,380000,1000,200000,long,0.4,0.04,0.5,1.8,0.0,0.0144,0.01,0.0018,0.0262,2.62,False,0,prior prompt read; new turn appended
long-cap-pricing-threshold-uncached,long-cap-pricing-threshold-uncached-luna-baseline,baseline,luna,19,19,main_model_call,0,380000,20000,400000,1000,200000,long,0.4,0.04,0.5,1.8,0.0,0.0152,0.01,0.0018,0.027,2.7,False,0,prior prompt read; new turn appended
long-cap-pricing-threshold-uncached,long-cap-pricing-threshold-uncached-luna-baseline,baseline,luna,20,20,main_model_call,0,400000,20000,420000,1000,200000,long,0.4,0.04,0.5,1.8,0.0,0.016,0.01,0.0018,0.0278,2.78,False,0,prior prompt read; new turn appended
